Source,Publication Date,Title,finbert_compound,finbert_positive,finbert_negative,finbert_neutral
Guardian,2023-03-31,UK house prices fall at fastest annual rate since 2009,0.004862384404987097,0.016562672331929207,0.011700288392603397,0.9717369675636292
Guardian,2022-07-18,"UK interest rates could top 2% in next year, says Bank of England’s Saunders",-0.13095858693122864,0.13009321689605713,0.26105180382728577,0.6088550090789795
Guardian,2023-09-18,Sir Martin Sorrell’s S4 Capital cuts 500 jobs as tech clients rein in ad spending,0.010057949461042881,0.018303699791431427,0.008245750330388546,0.9734505414962769
Guardian,2023-09-04,HSBC and NatWest cut mortgage rates again as rivals tipped to follow,0.09774874150753021,0.14858770370483398,0.05083896219730377,0.8005733489990234
Guardian,2023-04-23,Britain has an obesity crisis. We won’t solve it until we start listening to ‘nanny’ | Will Hutton,0.16485431790351868,0.19085942208766937,0.026005102321505547,0.7831355333328247
Guardian,2023-03-17,What is happening in financial markets and could there be a global crisis?,0.06447789072990417,0.0841340497136116,0.019656162708997726,0.8962097764015198
Guardian,2023-05-22,UK fruit exports to EU have dropped by more than half since Brexit,0.007703600917011499,0.025242049247026443,0.01753844879567623,0.9572194814682007
Guardian,2023-08-19,Putin sets sights on re-election but cost of war can only grow,-0.22120052576065063,0.053377386182546616,0.27457791566848755,0.6720446944236755
Guardian,2023-04-02,May I have a word about the real meaning of ambient food | Jonathan Bouquet,0.31420058012008667,0.3997204899787903,0.08551990240812302,0.5147596597671509
Guardian,2023-07-29,So Foul a Sky review – courageous lament for Venezuela’s oil-stained self-destruction,0.584159255027771,0.616594672203064,0.03243540599942207,0.3509698808193207
Guardian,2023-04-21,Labor promises to ‘grab this opportunity’ to become renewable energy superpower,-0.497001588344574,0.24592874944210052,0.7429303526878357,0.011140884831547737
Guardian,2023-01-20,"Sunak must come up with long-term growth plan, says Tesco boss",-0.004369772505015135,0.07115597277879715,0.07552574574947357,0.8533183336257935
Guardian,2023-05-21,Concerns over price rises for period products despite removal of tampon tax,0.19753579795360565,0.35890600085258484,0.1613702028989792,0.47972381114959717
Guardian,2023-01-01,‘On the brink’: ambulance services in England face £14m rise in fuel bills,0.019253404811024666,0.08666254580020905,0.06740914285182953,0.8459282517433167
Guardian,2022-08-01,"Food prices soaring in developing world amid Ukraine crisis, World Bank finds",-0.03037348948419094,0.01860608533024788,0.04897957295179367,0.9324142932891846
Guardian,2023-03-19,Interest rate rises in doubt as fear of new global crisis rattles central banks,-0.030784323811531067,0.16371013224124908,0.19449445605278015,0.6417953968048096
Guardian,2022-01-05,UK inflation: tell us what price rises you’ve seen on goods and services,0.9131300449371338,0.9413507580757141,0.028220731765031815,0.030428482219576836
Guardian,2023-11-07,Argentinians urged to reject ‘dictatorial’ Milei by offspring of regime torturers,0.18792325258255005,0.21555742621421814,0.027634168043732643,0.7568084001541138
Guardian,2022-09-08,"The economic challenges facing Liz Truss, in four charts",0.04608632251620293,0.09951096773147583,0.0534246452152729,0.8470643758773804
Guardian,2023-02-08,"UK households to suffer £4k blow to finances this year, says report",0.02752501890063286,0.05716921016573906,0.0296441912651062,0.9131866097450256
Guardian,2023-10-03,UK cost of diesel soars as RAC says petrol is ‘overpriced by about 7p a litre’,-0.5293798446655273,0.0364476814866066,0.5658275485038757,0.39772480726242065
Guardian,2023-06-15,Average mortgage rate for two-year fixed deal edges closer to 6%,-0.4772343039512634,0.03601217269897461,0.513246476650238,0.45074135065078735
Guardian,2023-06-01,Sales of Dr Martens sandals and shoes soar as boots slide,0.004022451117634773,0.016523785889148712,0.012501334771513939,0.970974862575531
Guardian,2023-11-06,Train operators to be forced to run 40% of normal timetable on strike days,0.07896114140748978,0.10612854361534119,0.02716740407049656,0.8667041063308716
Guardian,2023-01-16,Teachers in England and Wales vote to strike as nurses prepare further action,0.016839122399687767,0.028490256518125534,0.011651136912405491,0.9598585367202759
Guardian,2023-05-03,Climate protesters rework Spice Girls song to disrupt Barclays AGM,0.26286718249320984,0.28380176424980164,0.020934592932462692,0.695263683795929
Guardian,2023-06-25,Britain is used to crises now. But this widespread hopelessness is new – and frightening | John Harris,0.4103805124759674,0.44521796703338623,0.03483749181032181,0.5199444890022278
Guardian,2023-05-19,The Guardian view on striking Hollywood writers: a fight for life | Editorial,0.04203337803483009,0.05680776387453079,0.014774385839700699,0.9284178614616394
Guardian,2023-02-03,FTSE 100 hits record high,-0.8063434362411499,0.07635612785816193,0.8826994299888611,0.04094434157013893
Guardian,2022-10-06,"NHS England could face £7bn budget shortfall next year, finance chief warns",-0.010380223393440247,0.08344139903783798,0.09382162243127823,0.8227369785308838
Guardian,2023-01-26,Morrisons reveals sales and profits dived in 2022 despite putting up prices,0.00506956921890378,0.017636556178331375,0.012566986493766308,0.9697965383529663
Guardian,2022-08-29,‘It’s heartbreaking’: England’s school leaders on budget shortfalls,0.03746781125664711,0.052307866513729095,0.014840055257081985,0.9328520894050598
Guardian,2022-09-08,‘This is the future’: rural Virginia pivots from coal to green jobs,0.5691397190093994,0.6898035407066345,0.12066380679607391,0.18953266739845276
Guardian,2022-08-31,"Caps off for Tory landlords, it seems | Brief letters",0.7805613279342651,0.8136855959892273,0.03312427178025246,0.15319012105464935
Guardian,2023-02-17,"Best way to save money? Just eat two meals, says the Wall Street Journal! | Arwa Mahdawi",0.7078816294670105,0.7851448059082031,0.07726316154003143,0.13759203255176544
Guardian,2023-08-27,From Bruce Springsteen to Dungeons & Dragons: the stadium gig king expanding beyond music,0.6754406094551086,0.7375607490539551,0.06212012842297554,0.20031915605068207
Guardian,2023-01-12,M&S enjoys a bumper Christmas with best ever food sales,-0.9234054088592529,0.018541833385825157,0.9419472217559814,0.03951096907258034
Guardian,2023-08-11,Six ways to get Britain’s railways back on track – and six reasons for cheer,0.06470838189125061,0.35848671197891235,0.29377833008766174,0.3477349877357483
Guardian,2023-01-17,Pay gap figures will add to nurses’ and teachers’ determination to strike,-0.0032285749912261963,0.0482657328248024,0.051494307816028595,0.9002399444580078
Guardian,2022-12-19,"UK retailers, restaurants and clubs brace for tough run-up to Christmas",0.007319241762161255,0.017954962328076363,0.010635720565915108,0.9714093208312988
Guardian,2022-06-14,"Demand for new UK homes still outstrips supply, say building firms",-0.9166605472564697,0.02731240727007389,0.9439730644226074,0.02871464006602764
Guardian,2022-08-07,City workers get double-digit wage rises while lowest-paid see 1% increase,0.00525744678452611,0.045465875416994095,0.04020842909812927,0.9143256545066833
Guardian,2023-09-07,UK house prices suffer sharpest fall in 14 years,0.004238338675349951,0.018488645553588867,0.014250307343900204,0.967261016368866
Guardian,2023-03-31,‘UK national price hike day’: what to expect and how to lessen blow,0.35597458481788635,0.41550174355506897,0.05952715128660202,0.524971067905426
Guardian,2023-06-10,"Labour has clear lead in more than 100 battleground seats, poll finds",0.21610841155052185,0.5363731980323792,0.3202647864818573,0.14336203038692474
Guardian,2023-02-15,"FTSE 100 hits 8,000 points for first time as recession fears ease",-0.6081986427307129,0.023088347166776657,0.6312869787216187,0.3456246852874756
Guardian,2023-11-21,"Disabled people must work from home to do ‘their duty’, says UK minister",0.09683980792760849,0.11584077030420303,0.019000964239239693,0.8651583194732666
Guardian,2023-06-25,‘The mortgage crisis has changed our lives’: borrowers in England reel from latest rise in rates,0.057495128363370895,0.10364659875631332,0.04615147039294243,0.8502019643783569
Guardian,2023-09-18,"Doctors’ strike to disrupt care ‘unlike anything seen before’, warn NHS officials",0.020461706444621086,0.03132089599967003,0.010859189555048943,0.957819938659668
Guardian,2022-07-21,"Sunak would not cut taxes before autumn 2023, in clear divide with Truss",0.15036094188690186,0.21464601159095764,0.06428506225347519,0.7210689187049866
Guardian,2023-10-09,Labour’s Defra team vows to get tough on pollution and protect farmers,0.2808586061000824,0.3080337941646576,0.027175189927220345,0.6647910475730896
Guardian,2023-10-09,Starmer's Labour is leaving my generation feeling politically homeless | Fran Boait,0.4460696578025818,0.48767948150634766,0.04160981625318527,0.47071072459220886
Guardian,2023-09-05,Petrol prices expected to rise as oil cost climbs above $90 a barrel,-0.04080009460449219,0.03024115227162838,0.07104124873876572,0.8987176418304443
Guardian,2022-07-05,Proportion of top degree grades in England could fall by nearly 25%,-0.036734193563461304,0.13284817337989807,0.16958236694335938,0.6975694894790649
Guardian,2023-05-31,"Funding model for UK higher education is ‘broken’, say university VCs",0.02363402768969536,0.03861049935221672,0.014976471662521362,0.9464130997657776
Guardian,2023-10-30,"UK public services in ‘doom loop’ due to short-term policies, thinktank warns",0.017232567071914673,0.027208955958485603,0.00997638888657093,0.9628146290779114
Guardian,2022-08-25,‘We were ready’: Birmingham academy celebrates GCSE results in difficult year,0.03364997357130051,0.0527077279984951,0.019057756289839745,0.9282345771789551
Guardian,2022-08-30,UK credit card borrowing rises at fastest rate in 17 years,-0.4552517533302307,0.03783612698316574,0.49308785796165466,0.4690759778022766
Guardian,2022-09-23,Five charts that will underpin chancellor’s mini-budget,-0.23115788400173187,0.19565115869045258,0.42680904269218445,0.37753984332084656
Guardian,2023-09-26,First-time buyers in UK drop by a fifth as higher mortgage costs bite,0.01003276091068983,0.0217345729470253,0.011701812036335468,0.9665635824203491
Guardian,2023-08-23,Back from California and Rish! is already drained. Bring on the election,0.406987726688385,0.4352269768714905,0.028239253908395767,0.536533772945404
Guardian,2022-05-23,Costs for UK families with two children rises by £400 a month,0.023297011852264404,0.34923216700553894,0.32593515515327454,0.3248326778411865
Guardian,2022-07-19,UK living standards squeeze will intensify as real pay plunges,0.017577948048710823,0.03494199365377426,0.01736404560506344,0.9476940035820007
Guardian,2022-08-10,"Britain faces crisis upon crisis, and our leaders are absent. This is how a country falls apart | George Monbiot",0.23893816769123077,0.25796544551849365,0.019027279689908028,0.7230072617530823
Guardian,2023-03-27,Could office blocks be the next big casualty of the banking crisis?,0.04887876659631729,0.06434676051139832,0.01546799298375845,0.9201852083206177
Guardian,2023-10-06,Wetherspoon’s returns to profit for first time since Covid pandemic,-0.06613900512456894,0.016769379377365112,0.08290838450193405,0.9003221988677979
Guardian,2022-09-21,We need to be told the true climate cost of Schumer and Manchin’s pipeline side deal | David Sirota and Julia Rock,0.7952061891555786,0.8405446410179138,0.04533844813704491,0.11411694437265396
Guardian,2023-08-21,"Powerless in the face of Britain’s crises, Rishi Sunak has now entered his self-pitying era | Nesrine Malik",0.4836563467979431,0.5225003361701965,0.03884400427341461,0.43865564465522766
Guardian,2023-04-11,Twin threats of rising rates and deglobalisation leave IMF spooked,0.01612655445933342,0.02857324853539467,0.012446695007383823,0.9589800238609314
Guardian,2023-10-04,The Guardian view on Rishi Sunak’s speech: 'jam tomorrow' policies won’t win over voters | Editorial,0.454067587852478,0.4970459043979645,0.04297826066613197,0.4599758982658386
Guardian,2023-02-02,Interest rates rise again but Bank of England hints at a brighter future,0.010590080171823502,0.02578333579003811,0.015193255618214607,0.9590233564376831
Guardian,2022-12-26,Experts predict housing market will cool in 2023 as UK enters a recession,0.007240691222250462,0.018192457035183907,0.010951765812933445,0.9708558320999146
Guardian,2023-09-01,"UK house prices fall at fastest rate since 2009, says Nationwide",0.008139830082654953,0.017650138586759567,0.009510308504104614,0.9728395938873291
Guardian,2023-10-04,Metro Bank considering raising hundreds of millions from investors,0.002090087393298745,0.02988946996629238,0.02779938280582428,0.9423111081123352
Guardian,2023-01-18,"Cost of supermarket budget brands rose 20.3% in year to December, survey finds",-0.8993579149246216,0.025871671736240387,0.9252296090126038,0.04889870807528496
Guardian,2023-01-29,Hunt became chancellor after a Tory tax calamity. History suggests he’s doomed,0.2651573121547699,0.3871114253997803,0.12195412069559097,0.49093446135520935
Guardian,2023-10-04,Stop press: Sun and Daily Mail owners to combine printing operations,0.05518268793821335,0.0710790678858757,0.015896378085017204,0.9130246043205261
Guardian,2022-09-22,Interest rate hike points to the Bank keeping its foot firmly on the brake,0.17299801111221313,0.28191104531288147,0.10891303420066833,0.6091759204864502
Guardian,2023-03-19,"Slash interest rates and stop bond sales, ex-policymaker tells Bank of England",0.03142814338207245,0.08308903872966766,0.051660895347595215,0.8652500510215759
Guardian,2023-10-23,Switzerland’s populists promise ‘less political correctness’ after election win,0.03568065166473389,0.15862683951854706,0.12294618785381317,0.7184270024299622
Guardian,2023-02-17,Retail sales in Great Britain rise as shoppers home in on discounts,0.0043648723512887955,0.018567321822047234,0.014202449470758438,0.9672302603721619
Guardian,2022-12-03,Swati Dhingra of the Bank of England: ‘Are we going to end up deepening the recession?’,0.04407624900341034,0.1899261623620987,0.14584991335868835,0.6642239093780518
Guardian,2022-09-08,Truss energy bill freeze will not come cheap and economic effects are unclear,0.23114565014839172,0.43835046887397766,0.20720481872558594,0.3544447422027588
Guardian,2023-02-02,The Guardian view on the care home sector: trouble looms as rents rise | Editorial,0.12114673852920532,0.1417662650346756,0.020619533956050873,0.8376141786575317
Guardian,2023-10-24,Barclays bankers fear cost-cutting job losses after profits fall,0.0027545804623514414,0.016246872022747993,0.013492291793227196,0.9702607989311218
Guardian,2023-08-29,Network Rail axes bonuses for union members who strike,0.03222006559371948,0.04257439449429512,0.010354328900575638,0.9470712542533875
Guardian,2022-12-15,Bank of England raises interest rates to 3.5% in ninth increase in a year,-0.08280356228351593,0.06221424415707588,0.1450178027153015,0.7927680015563965
Guardian,2023-11-13,Hungarian plan to target foreign influence fuels NGO and media fears,0.25773611664772034,0.29194626212120056,0.03421013429760933,0.6738436222076416
Guardian,2022-07-13,Cost of living crisis widens north-south divide in England and Wales by 30%,0.030094534158706665,0.07011456042528152,0.04002002626657486,0.8898653984069824
Guardian,2023-02-01,The Guardian view on strikes: Sunak needs a better plan | Editorial,0.048569172620773315,0.06072618067264557,0.012156998738646507,0.927116870880127
Guardian,2023-06-03,‘The billionaires have won’: English pubs forced to close after owners demand full rent for lockdown,0.16119727492332458,0.1861944943666458,0.02499721385538578,0.788808286190033
Guardian,2023-02-15,Ben Wallace denies he will resign if Jeremy Hunt refuses defence increase,0.36122244596481323,0.4043103754520416,0.04308793693780899,0.55260169506073
Guardian,2022-07-28,What’s in the climate bill that Joe Manchin supports – and what isn’t,0.27119898796081543,0.6251183748245239,0.3539193868637085,0.020962247624993324
Guardian,2023-06-28,Contingency plans being drawn up for Thames Water collapse,0.4983940124511719,0.5862227082252502,0.08782870322465897,0.3259486258029938
Guardian,2023-08-15,"Britain’s ‘house of food’ sits on shaky foundations. To fix it, curb the big supermarkets | Andrew Simms",0.31484320759773254,0.35711637139320374,0.04227316007018089,0.6006104350090027
Guardian,2022-12-30,‘Groundhog year’: UK disposable incomes to fall by 3.8% in 2023,-0.21406741440296173,0.0345991849899292,0.24866659939289093,0.7167342305183411
Guardian,2023-05-15,Currys sales improve as shoppers ‘chase deals’ with credit,-0.08553695678710938,0.028712503612041473,0.11424946039915085,0.8570380806922913
Guardian,2023-05-17,Rishi Sunak cites cheap beer and sanitary products as benefits of Brexit,-0.4119609296321869,0.16223201155662537,0.574193000793457,0.2635750472545624
Guardian,2023-09-29,University students more at risk of depression than non-students – study,-0.06199529767036438,0.14055410027503967,0.20254939794540405,0.6568965315818787
Guardian,2022-08-08,Senate passes $739bn healthcare and climate bill | First Thing,0.04390323534607887,0.1007435992360115,0.05684036388993263,0.8424160480499268
Guardian,2023-01-08,Mortgage payers face squeeze in 2023 after UK interest rate rises,-0.12793031334877014,0.18392735719680786,0.311857670545578,0.5042150020599365
Guardian,2023-08-13,Let’s stop kidding ourselves we’re a rich nation and get real… the UK’s gone bust | Will Hutton,0.11743119359016418,0.18999679386615753,0.07256560027599335,0.7374376058578491
Guardian,2022-12-27,In 2022 Liz Truss tried to bin economic orthodoxy – but what is it?,0.702996551990509,0.7939122915267944,0.0909157395362854,0.11517196893692017
Guardian,2023-02-15,The RBA’s predictions are so dire it’s no wonder people are less confident than they were when the pandemic first hit | Greg Jericho,-0.06039626896381378,0.09600560367107391,0.1564018726348877,0.7475925087928772
Guardian,2023-10-17,"Global electricity grid must be upgraded urgently to hit climate goals, says IEA",0.07204055041074753,0.09932492673397064,0.027284374460577965,0.8733906745910645
Guardian,2023-02-20,UK runs short of salad crops and citrus fruits after cold spell in Med,0.016138460487127304,0.02305339276790619,0.0069149332121014595,0.9700316786766052
Guardian,2022-07-28,Fed announces another three-quarter-point increase in interest rates,-0.7202269434928894,0.04446002468466759,0.7646869421005249,0.1908530443906784
Guardian,2023-09-03,High interest rates ‘will lead to thousands of UK firms failing in 2024’,-0.030373385176062584,0.020021121948957443,0.05039450526237488,0.9295843243598938
Guardian,2023-01-22,Jeremy Hunt led calls for big pay rise for NHS nurses last summer,0.1088564544916153,0.13723881542682648,0.02838236093521118,0.8343788385391235
Guardian,2023-07-04,"The toxic legacy of PFI, healthcare charges and a measure of gratitude | Letters",0.5816400051116943,0.6877387762069702,0.10609874129295349,0.2061624974012375
Guardian,2023-05-25,Water firm to pay shareholders £300m despite anger over leaks and pollution,0.005395944695919752,0.019741922616958618,0.014345977455377579,0.9659121632575989
Guardian,2023-09-14,John Lewis needs to pick up the pace on restructuring | Nils Pratley,0.03129073977470398,0.32160070538520813,0.29030996561050415,0.3880893290042877
Guardian,2022-03-31,Hungary accused of inflating number of Ukrainian arrivals to seek EU funds,0.05000349134206772,0.06864510476589203,0.01864161156117916,0.9127132892608643
Guardian,2022-08-11,"Biggest UK fall in real wages for 100 years looms, warns TUC",0.0025106577668339014,0.021322807297110558,0.0188121497631073,0.9598650336265564
Guardian,2023-07-04,Why are Virgin Media and BT so quiet about broadband ‘social tariffs’?,0.8782362341880798,0.9034189581871033,0.025182727724313736,0.07139833271503448
Guardian,2022-08-11,Ryanair boss blames Brexit for airport chaos and says era of €10 airfares over,0.026238396763801575,0.03875040262937546,0.012512006796896458,0.948737621307373
Guardian,2023-09-23,UK ministers scrap energy efficiency taskforce after six months,0.3912574052810669,0.4991918206214905,0.10793440788984299,0.39287376403808594
Guardian,2023-03-30,Morrisons plans to cut £700m in costs despite rise in revenue,-0.6426371932029724,0.02848806418478489,0.6711252331733704,0.3003866970539093
Guardian,2023-10-21,"Shrinkflation: you’re right, from gin to butter, quantity and quality are taking a hit",0.569948136806488,0.6146349310874939,0.04468681290745735,0.34067824482917786
Guardian,2023-01-18,NHS bosses implore ministers to do all they can to end nurses’ strikes,0.01460240501910448,0.028172727674245834,0.013570322655141354,0.9582569599151611
Guardian,2023-09-24,Albanese government pledges $41m for six Tafe centres of excellence and more higher apprenticeships,0.6072553992271423,0.7871288061141968,0.17987346649169922,0.03299768269062042
Guardian,2023-09-23,"Axing HS2 Manchester leg would be a tragedy, says UK infrastructure chief",0.26930567622184753,0.3029184639453888,0.03361279517412186,0.6634687185287476
Guardian,2023-09-13,More than a fifth of UK shoppers’ favourite grocery items at climate breakdown risk,0.13054819405078888,0.15952737629413605,0.028979167342185974,0.8114935159683228
Guardian,2023-11-03,Food retailers enlist celebrities as Christmas ad rivalry moves online,0.7734272480010986,0.8759800791740417,0.10255284607410431,0.02146710269153118
Guardian,2022-12-21,Energy bills support pushes UK borrowing to November record of £22bn,-0.37950143218040466,0.19832029938697815,0.5778217315673828,0.22385796904563904
Guardian,2023-06-05,UK banks pull hundreds more home loan deals as fixed mortgage rates rise,0.016989994794130325,0.036031290888786316,0.01904129609465599,0.9449273943901062
Guardian,2023-05-09,Annual UK house price growth slows to lowest level in more than a decade,-0.00044907815754413605,0.02094421721994877,0.021393295377492905,0.9576624631881714
Guardian,2023-04-26,The Guardian view on Britons getting poorer: don’t accept it | Editorial,0.13143476843833923,0.1697245091199875,0.03828974813222885,0.7919857501983643
Guardian,2023-11-22,‘A vote of confidence’: UK businesses welcome Jeremy Hunt’s tax breaks,0.44885292649269104,0.6679635047912598,0.21911057829856873,0.11292591691017151
Guardian,2023-10-11,"The AI revolution is coming. Invest in $10,000 handbags | Nils Pratley",0.732780396938324,0.8499435782432556,0.11716315895318985,0.03289327770471573
Guardian,2023-04-18,THG reports rise in losses to £550m amid takeover approach,-0.018261201679706573,0.01672006957232952,0.034981269389390945,0.9482986330986023
Guardian,2023-02-21,"Quarter of UK households regularly run out of money for essentials, survey says",0.0563935860991478,0.07685568928718567,0.020462101325392723,0.9026822447776794
Guardian,2023-10-31,BP’s interim boss struggles to be heard. But his message is right | Nils Pratley,0.1806393563747406,0.276168555021286,0.09552919119596481,0.628302276134491
Guardian,2023-09-04,Monday briefing: School is back in session … so long as your classroom hasn’t collapsed,0.04432833567261696,0.06952344626188278,0.02519511617720127,0.9052813649177551
Guardian,2023-01-02,"Almost 50 UK shops closed for good every day in 2022, says report",0.013384533114731312,0.022478310391306877,0.009093777276575565,0.9684279561042786
Guardian,2022-06-30,Lavazza in talks with UK retailers as coffee bean costs jump 80%,0.007715447805821896,0.04202301800251007,0.0343075692653656,0.9236694574356079
Guardian,2022-06-14,Average UK wages fall at fastest rate for more than two decades,-0.0900561511516571,0.013900942169129848,0.10395708680152893,0.8821419477462769
Guardian,2023-04-16,UK pensions: how to make sure you get the best income in retirement,0.8704991340637207,0.9034613370895386,0.03296220302581787,0.06357645243406296
Guardian,2022-08-07,Interest rate rise will be as useful as medieval bloodletting | Letter,0.3787747323513031,0.43128347396850586,0.052508749067783356,0.5162078142166138
Guardian,2023-05-24,Boris Johnson’s blue-on-blue warfare overshadows the usual Rish! routine | John Crace,0.4209286570549011,0.49051252007484436,0.06958387047052383,0.43990358710289
Guardian,2022-08-01,Why is there unrest among civil servants and how will ministers respond?,0.0397091843187809,0.049771931022405624,0.01006274949759245,0.9401652812957764
Guardian,2023-09-14,UK mortgage war ‘under way’ as lender offers 4.99% fixed rate,0.021908210590481758,0.045432671904563904,0.023524461314082146,0.9310429096221924
Guardian,2023-05-01,‘Cost of eating’ crisis: price of school lunches up by a third in parts of England,-0.49028849601745605,0.16298292577266693,0.6532714366912842,0.18374566733837128
Guardian,2023-09-14,"Three out of 10 young adults in UK do not own or ever use an iron, poll finds",0.4588886499404907,0.4968108832836151,0.037922244518995285,0.4652668535709381
Guardian,2022-09-23,Mahsa Amini’s death could be the spark that ignites Iran around women’s rights,0.49985170364379883,0.5334724187850952,0.03362072631716728,0.4329068958759308
Guardian,2023-09-02,Third of UK mortgage holders ‘do not think they will pay it off by 65’,0.24103941023349762,0.27151820063591003,0.030478790402412415,0.6980029940605164
Guardian,2022-06-19,Let’s hear it for the silent generation,0.5527988076210022,0.583188533782959,0.030389752238988876,0.38642174005508423
Guardian,2023-08-20,Trek to the source of the Wharfe: a riverside adventure in Yorkshire,0.8308664560317993,0.8703381419181824,0.03947167843580246,0.09019023925065994
Guardian,2023-09-14,HS2 at risk of further cuts to route north of Birmingham amid budget squeeze,0.1685352325439453,0.19304780662059784,0.024512574076652527,0.782439649105072
Guardian,2023-05-13,Sunak food summit promises star guest and lots of rhubarb,0.2549766004085541,0.3332959711551666,0.07831935584545135,0.588384747505188
Guardian,2023-09-14,UK chip designer Arm soars on Nasdaq debut to notch $65bn valuation,-0.7860742211341858,0.0967441126704216,0.882818341255188,0.020437519997358322
Guardian,2023-09-13,Rishi Sunak refuses to commit to triple lock on pensions beyond election,0.6133381724357605,0.6684707403182983,0.05513256415724754,0.2763966917991638
Guardian,2023-09-12,William Hague calls for end to ‘runaway train’ of pension triple lock,0.4588997960090637,0.5381277799606323,0.0792279839515686,0.3826442360877991
Guardian,2023-03-16,John Lewis scraps staff bonus and warns of job cuts after £234m loss,-0.019926484674215317,0.014032058417797089,0.033958543092012405,0.952009379863739
Guardian,2023-10-03,Kemi Badenoch as next Tory leader? That would not be such a bad thing for the party | Simon Jenkins,0.693120002746582,0.7588344216346741,0.06571438908576965,0.17545117437839508
Guardian,2022-12-01,"‘We’re left to die of snake bites, hunger, disease’: Somalia’s people of the drought – a picture essay",0.4473820924758911,0.4704005718231201,0.023018481209874153,0.5065809488296509
Guardian,2023-08-11,‘Unparalleled treasure trove’ of 16th-century texts worth $25m up for auction,0.8338084816932678,0.9044991135597229,0.07069072127342224,0.024810103699564934
Guardian,2022-06-08,"UK economy ‘will grind to a halt’ and then shrink, BCC forecasts",0.008874334394931793,0.021143857389688492,0.012269523926079273,0.9665865898132324
Guardian,2023-10-04,New York police seek suspect after activist stabbed to death at bus stop,0.6113631725311279,0.650722861289978,0.0393596887588501,0.30991747975349426
Guardian,2022-06-24,Tough summer ahead for retailers as UK consumer confidence hits rock bottom,0.0399727039039135,0.08345208317041397,0.04347937926650047,0.8730685114860535
Guardian,2023-10-22,"UK must offer businesses certainty over green energy, says boss of FTSE 100 firm",0.7561149001121521,0.8666685819625854,0.11055366694927216,0.02277771756052971
Guardian,2023-08-08,The death of the nightclub: what Britain will lose when the dancing stops,0.023890651762485504,0.0332951545715332,0.009404503740370274,0.9573004245758057
Guardian,2023-06-25,‘There’s a lot of anger’: the mortgage trap ensnaring the Tories in their heartlands,0.7109096646308899,0.8373120427131653,0.1264023333787918,0.036285724490880966
Guardian,2023-06-22,UK interest rate rise: what it means for you,0.438170850276947,0.5845344662666321,0.14636361598968506,0.2691018879413605
Guardian,2023-04-13,New nurses’ strikes likely in England if RCN members reject pay offer,0.015434368513524532,0.02690744213759899,0.011473073624074459,0.96161949634552
Guardian,2023-10-02,Rishi Sunak’s Commons majority in peril as 60 Tories join Liz Truss group,0.20585185289382935,0.27749738097190857,0.07164556533098221,0.6508569717407227
Guardian,2023-08-30,"Little evidence of ‘greedflation’ in UK, Bank of England study finds",0.011996699497103691,0.03322441875934601,0.021227717399597168,0.9455479383468628
Guardian,2023-01-08,"No matter their differences, Starmer and Sunak face the same obstacle | Larry Elliott",0.05714457109570503,0.10693687200546265,0.04979230463504791,0.8432707786560059
Guardian,2022-06-22,Largest teaching union threatens to ballot members in England on strike action,0.015160893090069294,0.029103310778737068,0.013942417688667774,0.956954300403595
Guardian,2023-02-10,UK can expect year of stagnation after narrowest of escapes from recession,0.009283973835408688,0.020621879026293755,0.011337905190885067,0.9680402278900146
Guardian,2023-10-01,"Tory swing voters switch to Labour after Sunak’s green retreat, poll finds",0.15153583884239197,0.5552101731300354,0.40367433428764343,0.041115473955869675
Guardian,2022-12-11,How much would a public sector pay rise really cost the UK government?,0.13846305012702942,0.18760856986045837,0.04914551600813866,0.7632459402084351
Guardian,2023-02-23,Defence review at risk of delay amid funding row,0.12515291571617126,0.19026754796504974,0.06511463224887848,0.7446178197860718
Guardian,2023-03-13,Barclays could save £200m by pausing payments to staff pension scheme,0.1415887176990509,0.20990709960460663,0.06831838190555573,0.7217745184898376
Guardian,2023-07-13,Sunak could have made peace with public servants a year ago – he just didn’t want to  | Polly Toynbee,0.03804165497422218,0.0496290922164917,0.01158743817359209,0.9387835264205933
Guardian,2022-07-22,Being ‘economical with the truth’ has a long history in British politics – but enough is enough | Simon Jenkins,0.38381344079971313,0.41187340021133423,0.028059961274266243,0.5600666403770447
Guardian,2023-10-21,Jeremy Hunt ‘set to quit as MP’ in fear of a Portillo moment,0.5469887852668762,0.5810772776603699,0.03408849239349365,0.3848342299461365
Guardian,2023-07-25,One in four new UK homebuyers under 25 rely on ‘bank of mum and dad’ – study,0.26755204796791077,0.5734123587608337,0.305860310792923,0.12072734534740448
Guardian,2023-11-09,Dining across the divide: ‘I’d move heaven and earth to get to net zero. He’s more relaxed’,0.8149312138557434,0.8625415563583374,0.04761034622788429,0.08984814584255219
Guardian,2023-08-07,"Crisis in NHS presents ‘business opportunities’, says boss of insurer Axa",-0.05631137266755104,0.2728337049484253,0.32914507389068604,0.3980211615562439
Guardian,2022-08-24,Large firms are consolidating power like Scott Morrison consolidates jobs – and it’s hurting productivity | Greg Jericho,0.3915973901748657,0.5423085689544678,0.15071120858192444,0.306980162858963
Guardian,2023-10-19,"I have a new job, but the thought of universal credit still gives me anxiety | Sharron Spice",0.24672694504261017,0.27475276589393616,0.02802581898868084,0.6972213983535767
